Bradley County, Arkansas $ 103,556 $ 581 $ 448
Pawnee County, Kansas $ 103,532 $ 581 $ 393
Catahoula Parish, Louisiana $ 103,502 $ 581 $ 428
Leake County, Mississippi $ 103,412 $ 580 $ 423
West Carroll Parish, Louisiana $ 103,383 $ 580 $ 405
Clinton County, Kentucky $ 103,275 $ 580 $ 404
Coal County, Oklahoma $ 103,221 $ 579 $ 419
Webster Parish, Louisiana $ 103,027 $ 578 $ 403
Allen County, Kansas $ 102,917 $ 578 $ 401
Ashley County, Arkansas $ 102,897 $ 577 $ 390
Dallas County, Arkansas $ 102,897 $ 577 $ 400
Magoffin County, Kentucky $ 102,879 $ 577 $ 369
Knox County, Illinois $ 102,877 $ 577 $ 405
Wilbarger County, Texas $ 102,813 $ 577 $ 391
Yalobusha County, Mississippi $ 102,799 $ 577 $ 419
Phillips County, Kansas $ 102,793 $ 577 $ 413
Mason County, Illinois $ 102,758 $ 577 $ 424
Choctaw County, Mississippi $ 102,677 $ 576 $ 440
Harmon County, Oklahoma $ 102,581 $ 576 $ 368
Cherokee County, Kansas $ 102,547 $ 575 $ 403
Floyd County, Texas $ 102,408 $ 575 $ 375
Perry County, Kentucky $ 102,350 $ 574 $ 410
Stark County, Illinois $ 102,307 $ 574 $ 416
Perry County, Illinois $ 102,281 $ 574 $ 415
Lewis County, Kentucky $ 102,218 $ 574 $ 355
Williamsburg County, South Carolina $ 102,161 $ 573 $ 393
Webster County, Nebraska $ 102,144 $ 573 $ 370
Ontonagon County, Michigan $ 102,129 $ 573 $ 396
Norton County, Kansas $ 101,932 $ 572 $ 395
Franklin County, Nebraska $ 101,891 $ 572 $ 383
Greer County, Oklahoma $ 101,814 $ 571 $ 432
Gogebic County, Michigan $ 101,730 $ 571 $ 392
Wilson County, Kansas $ 101,686 $ 571 $ 410
Lincoln County, Kansas $ 101,562 $ 570 $ 376
Duval County, Texas $ 101,463 $ 569 $ 330
Sharp County, Arkansas $ 101,448 $ 569 $ 385
Chattooga County, Georgia $ 101,416 $ 569 $ 423
Logan County, North Dakota $ 101,294 $ 568 $ 393
Stafford County, Kansas $ 101,193 $ 568 $ 369
Woodruff County, Arkansas $ 101,184 $ 568 $ 380
Edwards County, Illinois $ 101,089 $ 567 $ 392
Benton County, Mississippi $ 101,084 $ 567 $ 406
Webster County, Georgia $ 101,001 $ 567 $ 381
Cloud County, Kansas $ 100,947 $ 567 $ 388
Morgan County, Kentucky $ 100,766 $ 565 $ 415
Cleveland County, Arkansas $ 100,764 $ 565 $ 465
Brown County, Nebraska $ 100,751 $ 565 $ 423
Poinsett County, Arkansas $ 100,708 $ 565 $ 402
Montgomery County, Kansas $ 100,454 $ 564 $ 394
Greene County, Illinois $ 100,374 $ 563 $ 404
Martinsville city, Virginia $ 100,290 $ 563 $ 408
Garden County, Nebraska $ 100,245 $ 563 $ 383
Elliott County, Kentucky $ 100,105 $ 562 $ 398
Tensas Parish, Louisiana $ 100,056 $ 562 $ 373
Calhoun County, Arkansas $ 99,998 $ 561 $ 374
Lawrence County, Arkansas $ 99,998 $ 561 $ 386
Kimball County, Nebraska $ 99,992 $ 561 $ 400
Caldwell Parish, Louisiana $ 99,937 $ 561 $ 374
Clay County, Arkansas $ 99,867 $ 560 $ 407
Marion County, Illinois $ 99,778 $ 560 $ 395
Baylor County, Texas $ 99,709 $ 560 $ 369
Edgar County, Illinois $ 99,659 $ 559 $ 401
Thayer County, Nebraska $ 99,612 $ 559 $ 347
Nuckolls County, Nebraska $ 99,486 $ 558 $ 367
Cass County, Illinois $ 99,420 $ 558 $ 395
Campbell County, South Dakota $ 99,327 $ 557 $ 329
Wabash County, Illinois $ 99,301 $ 557 $ 392
Graham County, Kansas $ 99,223 $ 557 $ 387
Jackson County, Arkansas $ 99,208 $ 557 $ 365
Lee County, Arkansas $ 99,208 $ 557 $ 391
Thurston County, Nebraska $ 99,106 $ 556 $ 386
White County, Illinois $ 99,063 $ 556 $ 365
Lincoln County, West Virginia $ 99,057 $ 556 $ 408
Hughes County, Oklahoma $ 99,000 $ 556 $ 379
Clinch County, Georgia $ 98,926 $ 555 $ 393
Seminole County, Oklahoma $ 98,744 $ 554 $ 384
Washington County, Mississippi $ 98,633 $ 554 $ 395
Labette County, Kansas $ 98,608 $ 553 $ 382
Rice County, Kansas $ 98,608 $ 553 $ 397
Perry County, Alabama $ 98,561 $ 553 $ 409
Cameron County, Pennsylvania $ 98,511 $ 553 $ 388
St. Helena Parish, Louisiana $ 98,424 $ 552 $ 551
Shelby County, Missouri $ 98,298 $ 552 $ 382
Monroe County, Arkansas $ 98,286 $ 552 $ 376
Lowndes County, Alabama $ 98,177 $ 551 $ 336
Mingo County, West Virginia $ 97,909 $ 549 $ 371
Morton County, Kansas $ 97,746 $ 549 $ 451
Lee County, Kentucky $ 97,596 $ 548 $ 342
Madison Parish, Louisiana $ 97,561 $ 547 $ 367
Warren County, Georgia $ 97,542 $ 547 $ 354
Greene County, Alabama $ 97,514 $ 547 $ 378
San Augustine County, Texas $ 97,416 $ 547 $ 403
Wayne County, Mississippi $ 97,408 $ 547 $ 384
Greeley County, Nebraska $ 97,334 $ 546 $ 368
Briscoe County, Texas $ 97,281 $ 546 $ 387
Presidio County, Texas $ 97,281 $ 546 $ 412
Lawrence County, Illinois $ 97,155 $ 545 $ 390
Echols County, Georgia $ 96,789 $ 543 $ 394
Gilmer County, West Virginia $ 96,730 $ 543 $ 380
Phillips County, Arkansas $ 96,705 $ 543 $ 413
Furnas County, Nebraska $ 96,575 $ 542 $ 366
Saline County, Illinois $ 96,559 $ 542 $ 377
Yukon-Koyukuk Census Area, Alaska $ 96,525 $ 542 $ 363
Wilcox County, Alabama $ 96,441 $ 541 $ 343
Bullock County, Alabama $ 96,176 $ 540 $ 382
Lincoln County, Arkansas $ 96,155 $ 540 $ 466
Richardson County, Nebraska $ 96,068 $ 539 $ 366
Apache County, Arizona $ 95,902 $ 538 $ 780
Grant County, Oklahoma $ 95,802 $ 538 $ 404
Boone County, West Virginia $ 95,712 $ 537 $ 362
Kemper County, Mississippi $ 95,693 $ 537 $ 385
Telfair County, Georgia $ 95,605 $ 537 $ 379
Crowley County, Colorado $ 95,557 $ 536 $ 448
Hitchcock County, Nebraska $ 94,929 $ 533 $ 377
Edwards County, Texas $ 94,852 $ 532 $ 383
Sioux County, North Dakota $ 94,821 $ 532 $ 388
Webster County, Kentucky $ 94,758 $ 532 $ 394
Scott County, Mississippi $ 94,713 $ 532 $ 385
Rooks County, Kansas $ 94,668 $ 531 $ 386
Issaquena County, Mississippi $ 94,590 $ 531 $ 429
Brooks County, Texas $ 94,582 $ 531 $ 343
Hodgeman County, Kansas $ 94,545 $ 531 $ 466
McPherson County, South Dakota $ 94,492 $ 530 $ 324
Covington County, Mississippi $ 94,467 $ 530 $ 334
Franklin County, Illinois $ 94,414 $ 530 $ 373
Harding County, New Mexico $ 94,175 $ 528 $ 431
Red River Parish, Louisiana $ 93,758 $ 526 $ 368
Nevada County, Arkansas $ 93,674 $ 526 $ 340
Barber County, Kansas $ 93,561 $ 525 $ 371
Wheeler County, Georgia $ 93,530 $ 525 $ 304
Leslie County, Kentucky $ 93,502 $ 525 $ 358
Rolette County, North Dakota $ 93,458 $ 524 $ 398
Chicot County, Arkansas $ 93,411 $ 524 $ 348
Macon County, Georgia $ 93,253 $ 523 $ 375
McIntosh County, North Dakota $ 93,118 $ 523 $ 352
Mitchell County, Texas $ 92,828 $ 521 $ 363
Buchanan County, Virginia $ 92,794 $ 521 $ 359
Twiggs County, Georgia $ 92,658 $ 520 $ 365
Hardin County, Illinois $ 92,625 $ 520 $ 375
Sumter County, Alabama $ 92,467 $ 519 $ 344
Clark County, Kansas $ 92,206 $ 517 $ 371
Owsley County, Kentucky $ 91,917 $ 516 $ 350
Benson County, North Dakota $ 91,868 $ 516 $ 371
Coahoma County, Mississippi $ 91,649 $ 514 $ 333
Lane County, Kansas $ 91,468 $ 513 $ 375
Gallatin County, Illinois $ 91,314 $ 512 $ 370
Worth County, Missouri $ 91,200 $ 512 $ 379
Chickasaw County, Mississippi $ 90,669 $ 509 $ 343
Donley County, Texas $ 90,534 $ 508 $ 375
Fisher County, Texas $ 90,534 $ 508 $ 341
Sharkey County, Mississippi $ 90,424 $ 507 $ 311
Taliaferro County, Georgia $ 90,348 $ 507 $ 348
Covington city, Virginia $ 90,209 $ 506 $ 364
Culberson County, Texas $ 89,995 $ 505 $ 340
Dewey County, South Dakota $ 89,795 $ 504 $ 341
St. Francis County, Arkansas $ 89,722 $ 504 $ 333
Bell County, Kentucky $ 89,540 $ 502 $ 326
Webster County, West Virginia $ 89,534 $ 502 $ 353
Lamb County, Texas $ 89,320 $ 501 $ 363
Martin County, Kentucky $ 89,276 $ 501 $ 405
Clay County, Kentucky $ 89,144 $ 500 $ 318
Woodson County, Kansas $ 89,129 $ 500 $ 343
Wyoming County, West Virginia $ 89,062 $ 500 $ 347
Noxubee County, Mississippi $ 88,709 $ 498 $ 329
East Carroll Parish, Louisiana $ 88,292 $ 495 $ 297
Marlboro County, South Carolina $ 88,273 $ 495 $ 381
Harper County, Kansas $ 88,267 $ 495 $ 375
Fulton County, Kentucky $ 88,219 $ 495 $ 331
Collingsworth County, Texas $ 88,106 $ 494 $ 307
Rush County, Kansas $ 87,898 $ 493 $ 350
Grant County, North Dakota $ 87,780 $ 493 $ 352
Claiborne County, Mississippi $ 87,729 $ 492 $ 341
Wilcox County, Georgia $ 87,719 $ 492 $ 339
Pawnee County, Nebraska $ 87,715 $ 492 $ 355
Humphreys County, Mississippi $ 87,606 $ 492 $ 346
Calhoun County, Mississippi $ 87,116 $ 489 $ 346
Claiborne Parish, Louisiana $ 87,103 $ 489 $ 357
Vermilion County, Illinois $ 86,714 $ 487 $ 501
Quay County, New Mexico $ 86,617 $ 486 $ 337
Atkinson County, Georgia $ 86,335 $ 485 $ 347
Ness County, Kansas $ 86,174 $ 484 $ 370
Bienville Parish, Louisiana $ 85,915 $ 482 $ 348
Harlan County, Kentucky $ 85,842 $ 482 $ 333
Zavala County, Texas $ 85,407 $ 479 $ 317
Tallahatchie County, Mississippi $ 85,156 $ 478 $ 338
Wilkinson County, Mississippi $ 84,788 $ 476 $ 346
Throckmorton County, Texas $ 84,733 $ 476 $ 313
Smith County, Kansas $ 84,574 $ 475 $ 376
Kiowa County, Oklahoma $ 84,418 $ 474 $ 338
Hall County, Texas $ 84,328 $ 473 $ 320
Clay County, Georgia $ 84,260 $ 473 $ 386
Willacy County, Texas $ 83,653 $ 469 $ 332
Greenwood County, Kansas $ 83,220 $ 467 $ 322
Cimarron County, Oklahoma $ 82,628 $ 464 $ 319
Quitman County, Georgia $ 82,461 $ 463 $ 384
Decatur County, Kansas $ 81,373 $ 457 $ 341
Letcher County, Kentucky $ 80,956 $ 454 $ 284
Jefferson County, Oklahoma $ 80,709 $ 453 $ 331
Haskell County, Texas $ 80,550 $ 452 $ 323
Esmeralda County, Nevada $ 80,538 $ 452 $ 448
Wolfe County, Kentucky $ 80,428 $ 451 $ 344
Stanton County, Kansas $ 80,388 $ 451 $ 315
Dickens County, Texas $ 80,145 $ 450 $ 284
Lafayette County, Arkansas $ 80,104 $ 450 $ 311
Comanche County, Kansas $ 80,019 $ 449 $ 362
Calhoun County, Georgia $ 79,971 $ 449 $ 267
Corson County, South Dakota $ 79,711 $ 447 $ 288
Motley County, Texas $ 79,606 $ 447 $ 320
Osborne County, Kansas $ 79,526 $ 446 $ 330
Jefferson County, Mississippi $ 79,397 $ 446 $ 304
Crosby County, Texas $ 79,033 $ 444 $ 315
Pulaski County, Illinois $ 78,082 $ 438 $ 297
Dimmit County, Texas $ 77,852 $ 437 $ 327
Hardeman County, Texas $ 77,852 $ 437 $ 284
Edwards County, Kansas $ 76,941 $ 432 $ 303
Republic County, Kansas $ 76,818 $ 431 $ 335
Knott County, Kentucky $ 76,466 $ 429 $ 272
Stonewall County, Texas $ 74,613 $ 419 $ 284
Holmes County, Mississippi $ 74,496 $ 418 $ 287
Jewell County, Kansas $ 73,987 $ 415 $ 281
Alexander County, Illinois $ 72,479 $ 407 $ 272
Allendale County, South Carolina $ 71,847 $ 403 $ 251
McKinley County, New Mexico $ 71,501 $ 401 $ 318
Mellette County, South Dakota $ 71,422 $ 401 #VALUE!
Hudspeth County, Texas $ 71,240 $ 400 $ 291
Foard County, Texas $ 71,105 $ 399 $ 259
Elk County, Kansas $ 70,663 $ 397 $ 246
Cottle County, Texas $ 70,161 $ 394 $ 235
Breathitt County, Kentucky $ 69,598 $ 391 $ 275
Quitman County, Mississippi $ 68,982 $ 387 $ 267
Tillman County, Oklahoma $ 68,302 $ 383 $ 270
Chautauqua County, Kansas $ 68,201 $ 383 $ 258
Stewart County, Georgia $ 66,965 $ 376 $ 241
Knox County, Texas $ 63,415 $ 356 $ 231
Cochran County, Texas $ 60,176 $ 338 $ 203
McDowell County, West Virginia $ 51,550 $ 289 $ 188
Todd County, South Dakota $ 39,648 $ 223 $ 138
King County, Texas $ 30,493 $ 171 $ 122
